it,SNR,mod,acc,f1
4,14,GFSK,0.7397619047619047,0.7335190343546889
4,14,CPFSK,0.7397619047619047,0.7774524158125914
4,14,PAM4,0.7397619047619047,0.8970976253298152
4,16,BPSK,0.7335714285714285,0.8679562657695542
4,16,QAM16,0.7335714285714285,0.7786624203821656
4,16,QPSK,0.7335714285714285,0.47165991902834004
4,16,8PSK,0.7335714285714285,0.6115466856735566
4,16,GFSK,0.7335714285714285,0.7312614259597806
4,16,CPFSK,0.7335714285714285,0.764792899408284
4,16,PAM4,0.7335714285714285,0.8890876565295169
4,18,BPSK,0.7397619047619047,0.8444444444444446
4,18,QAM16,0.7397619047619047,0.7824000000000001
4,18,QPSK,0.7397619047619047,0.5044510385756676
4,18,8PSK,0.7397619047619047,0.6293906810035843
4,18,GFSK,0.7397619047619047,0.7250698974836907
4,18,CPFSK,0.7397619047619047,0.7770419426048566
4,18,PAM4,0.7397619047619047,0.8984238178633974
5,-10,BPSK,0.15738095238095237,0.09178228388473851
5,-10,QAM16,0.15738095238095237,0.09009009009009009
5,-10,QPSK,0.15738095238095237,0.003246753246753247
5,-10,8PSK,0.15738095238095237,0.2636431597308747
5,-10,GFSK,0.15738095238095237,0.07344632768361582
5,-10,CPFSK,0.15738095238095237,0.06512890094979647
5,-10,PAM4,0.15738095238095237,0.00980392156862745
5,-8,BPSK,0.1819047619047619,0.09147982062780269
5,-8,QAM16,0.1819047619047619,0.2428571428571429
5,-8,QPSK,0.1819047619047619,0.0
5,-8,8PSK,0.1819047619047619,0.27597491137169344
5,-8,GFSK,0.1819047619047619,0.13315926892950392
5,-8,CPFSK,0.1819047619047619,0.04272363150867824
5,-8,PAM4,0.1819047619047619,0.11585365853658537
5,-6,BPSK,0.30142857142857143,0.19161676646706588
5,-6,QAM16,0.30142857142857143,0.5866425992779782
5,-6,QPSK,0.30142857142857143,0.0032786885245901644
5,-6,8PSK,0.30142857142857143,0.31116934163118243
5,-6,GFSK,0.30142857142857143,0.2464114832535885
5,-6,CPFSK,0.30142857142857143,0.09055627425614489
5,-6,PAM4,0.30142857142857143,0.5052878965922445
5,-4,BPSK,0.4257142857142857,0.3680430879712747
5,-4,QAM16,0.4257142857142857,0.7001356852103121
5,-4,QPSK,0.4257142857142857,0.003311258278145696
5,-4,8PSK,0.4257142857142857,0.3655550865344027
5,-4,GFSK,0.4257142857142857,0.3480225988700565
5,-4,CPFSK,0.4257142857142857,0.09511568123393317
5,-4,PAM4,0.4257142857142857,0.7517006802721088
5,-2,BPSK,0.43166666666666664,0.5470383275261324
5,-2,QAM16,0.43166666666666664,0.5150300601202404
5,-2,QPSK,0.43166666666666664,0.0
5,-2,8PSK,0.43166666666666664,0.3151728178090217
5,-2,GFSK,0.43166666666666664,0.3480333730631705
5,-2,CPFSK,0.43166666666666664,0.1683937823834197
5,-2,PAM4,0.43166666666666664,0.7559880239520957
5,0,BPSK,0.4835714285714286,0.6164383561643836
5,0,QAM16,0.4835714285714286,0.49687650168188374
5,0,QPSK,0.4835714285714286,0.0
5,0,8PSK,0.4835714285714286,0.2143928035982009
5,0,GFSK,0.4835714285714286,0.5916666666666667
5,0,CPFSK,0.4835714285714286,0.4859154929577465
5,0,PAM4,0.4835714285714286,0.7841897233201581
5,2,BPSK,0.5952380952380952,0.7224409448818898
5,2,QAM16,0.5952380952380952,0.5732265446224257
5,2,QPSK,0.5952380952380952,0.019575856443719414
5,2,8PSK,0.5952380952380952,0.37716763005780346
5,2,GFSK,0.5952380952380952,0.7068645640074211
5,2,CPFSK,0.5952380952380952,0.6721804511278195
5,2,PAM4,0.5952380952380952,0.8724614134849716
5,4,BPSK,0.6880952380952381,0.785646836638338
5,4,QAM16,0.6880952380952381,0.710926694329184
5,4,QPSK,0.6880952380952381,0.13589364844903987
5,4,8PSK,0.6880952380952381,0.5723231058234189
5,4,GFSK,0.6880952380952381,0.7387717690192485
5,4,CPFSK,0.6880952380952381,0.7673896783844428
5,4,PAM4,0.6880952380952381,0.9069572506286672
5,6,BPSK,0.7257142857142858,0.8247978436657682
5,6,QAM16,0.7257142857142858,0.7644726407613006
5,6,QPSK,0.7257142857142858,0.2897800776196637
5,6,8PSK,0.7257142857142858,0.6120218579234972
5,6,GFSK,0.7257142857142858,0.768695652173913
5,6,CPFSK,0.7257142857142858,0.7931034482758621
5,6,PAM4,0.7257142857142858,0.9203389830508476
5,8,BPSK,0.7309523809523809,0.859402460456942
5,8,QAM16,0.7309523809523809,0.7843450479233226
5,8,QPSK,0.7309523809523809,0.336996336996337
5,8,8PSK,0.7309523809523809,0.6099558916194078
5,8,GFSK,0.7309523809523809,0.7611940298507464
5,8,CPFSK,0.7309523809523809,0.762684124386252
5,8,PAM4,0.7309523809523809,0.9234693877551022
5,10,BPSK,0.7402380952380953,0.837251356238698
5,10,QAM16,0.7402380952380953,0.7821229050279329
5,10,QPSK,0.7402380952380953,0.4022857142857143
5,10,8PSK,0.7402380952380953,0.6289389067524115
5,10,GFSK,0.7402380952380953,0.789983844911147
5,10,CPFSK,0.7402380952380953,0.7759932375316991
5,10,PAM4,0.7402380952380953,0.9126050420168067
5,12,BPSK,0.7285714285714285,0.8293118856121536
5,12,QAM16,0.7285714285714285,0.7849117174959872
5,12,QPSK,0.7285714285714285,0.380952380952381
5,12,8PSK,0.7285714285714285,0.6063760572543916
5,12,GFSK,0.7285714285714285,0.7632
5,12,CPFSK,0.7285714285714285,0.7482993197278911
5,12,PAM4,0.7285714285714285,0.9344537815126052
5,14,BPSK,0.7373809523809524,0.849290780141844
5,14,QAM16,0.7373809523809524,0.7918367346938776
5,14,QPSK,0.7373809523809524,0.4177071509648127
5,14,8PSK,0.7373809523809524,0.6311053984575836
5,14,GFSK,0.7373809523809524,0.7607655502392344
5,14,CPFSK,0.7373809523809524,0.7396098388464801
5,14,PAM4,0.7373809523809524,0.9260832625318608
5,16,BPSK,0.7314285714285714,0.8696412948381452
5,16,QAM16,0.7314285714285714,0.7993474714518759
5,16,QPSK,0.7314285714285714,0.3781902552204176
5,16,8PSK,0.7314285714285714,0.6115702479338844
5,16,GFSK,0.7314285714285714,0.7583527583527584
5,16,CPFSK,0.7314285714285714,0.7269534679543459
5,16,PAM4,0.7314285714285714,0.9213675213675213
5,18,BPSK,0.7321428571428571,0.8446771378708551
5,18,QAM16,0.7321428571428571,0.7964022894521668
5,18,QPSK,0.7321428571428571,0.4264870931537598
5,18,8PSK,0.7321428571428571,0.6333549643088904
5,18,GFSK,0.7321428571428571,0.741608118657299
5,18,CPFSK,0.7321428571428571,0.7087719298245614
5,18,PAM4,0.7321428571428571,0.9286926994906621
6,-10,BPSK,0.15642857142857142,0.10141987829614603
6,-10,QAM16,0.15642857142857142,0.15526046986721145
6,-10,QPSK,0.15642857142857142,0.0
6,-10,8PSK,0.15642857142857142,0.25126700453454254
6,-10,GFSK,0.15642857142857142,0.11633663366336634
6,-10,CPFSK,0.15642857142857142,0.03268945022288261
6,-10,PAM4,0.15642857142857142,0.006611570247933884
6,-8,BPSK,0.18452380952380953,0.12265758091993184
6,-8,QAM16,0.18452380952380953,0.282565130260521
6,-8,QPSK,0.18452380952380953,0.0
6,-8,8PSK,0.18452380952380953,0.27330264672036825
6,-8,GFSK,0.18452380952380953,0.1542111506524318
6,-8,CPFSK,0.18452380952380953,0.037463976945244955
6,-8,PAM4,0.18452380952380953,0.029315960912052116
6,-6,BPSK,0.30428571428571427,0.21707901037509977
6,-6,QAM16,0.30428571428571427,0.5976653696498054
6,-6,QPSK,0.30428571428571427,0.0
6,-6,8PSK,0.30428571428571427,0.31185031185031187
6,-6,GFSK,0.30428571428571427,0.2838137472283814
6,-6,CPFSK,0.30428571428571427,0.05217391304347826
6,-6,PAM4,0.30428571428571427,0.41379310344827586
6,-4,BPSK,0.43023809523809525,0.46987951807228917
6,-4,QAM16,0.43023809523809525,0.6174016686531585
6,-4,QPSK,0.43023809523809525,0.0
6,-4,8PSK,0.43023809523809525,0.3363068688670829
6,-4,GFSK,0.43023809523809525,0.3451995685005393
6,-4,CPFSK,0.43023809523809525,0.06131386861313868
6,-4,PAM4,0.43023809523809525,0.8342440801457195
6,-2,BPSK,0.41928571428571426,0.46897810218978103
6,-2,QAM16,0.41928571428571426,0.4429065743944637
6,-2,QPSK,0.41928571428571426,0.006482982171799029
6,-2,8PSK,0.41928571428571426,0.2866043613707165
6,-2,GFSK,0.41928571428571426,0.44809866392600206
6,-2,CPFSK,0.41928571428571426,0.179519595448799
6,-2,PAM4,0.41928571428571426,0.7792012057272042
6,0,BPSK,0.44476190476190475,0.4871244635193133
6,0,QAM16,0.44476190476190475,0.48007414272474513
6,0,QPSK,0.44476190476190475,0.040123456790123455
6,0,8PSK,0.44476190476190475,0.14052287581699346
6,0,GFSK,0.44476190476190475,0.582995951417004
6,0,CPFSK,0.44476190476190475,0.41287878787878785
6,0,PAM4,0.44476190476190475,0.7431850789096126
6,2,BPSK,0.5914285714285714,0.7112403100775194
6,2,QAM16,0.5914285714285714,0.5969267139479906
6,2,QPSK,0.5914285714285714,0.166189111747851
6,2,8PSK,0.5914285714285714,0.36983606557377047
6,2,GFSK,0.5914285714285714,0.7059980334316618
6,2,CPFSK,0.5914285714285714,0.6502127659574469
6,2,PAM4,0.5914285714285714,0.8421887390959555
6,4,BPSK,0.6897619047619048,0.8187672493100275
6,4,QAM16,0.6897619047619048,0.7051546391752577
6,4,QPSK,0.6897619047619048,0.20772303595206393
6,4,8PSK,0.6897619047619048,0.5613114754098362
6,4,GFSK,0.6897619047619048,0.7263969171483623
6,4,CPFSK,0.6897619047619048,0.7717231222385861
6,4,PAM4,0.6897619047619048,0.897133220910624
6,6,BPSK,0.715,0.8418277680140598
6,6,QAM16,0.715,0.7447956823438705
6,6,QPSK,0.715,0.26153846153846155
6,6,8PSK,0.715,0.6002522068095839
6,6,GFSK,0.715,0.744661095636026
6,6,CPFSK,0.715,0.7854491462509281
6,6,PAM4,0.715,0.9072340425531914
6,8,BPSK,0.7347619047619047,0.8714408973252804
6,8,QAM16,0.7347619047619047,0.7822644497228821
6,8,QPSK,0.7347619047619047,0.30445544554455445
6,8,8PSK,0.7347619047619047,0.6161680458306811
6,8,GFSK,0.7347619047619047,0.7513812154696133
6,8,CPFSK,0.7347619047619047,0.7940074906367042
6,8,PAM4,0.7347619047619047,0.9202037351443124
6,10,BPSK,0.7342857142857143,0.8490230905861457
6,10,QAM16,0.7342857142857143,0.7731481481481481
6,10,QPSK,0.7342857142857143,0.3393070489844683
6,10,8PSK,0.7342857142857143,0.6267696267696268
6,10,GFSK,0.7342857142857143,0.7586206896551723
6,10,CPFSK,0.7342857142857143,0.7991071428571429
6,10,PAM4,0.7342857142857143,0.9094017094017094
6,12,BPSK,0.7295238095238096,0.8509154315605929
6,12,QAM16,0.7295238095238096,0.7834394904458599
6,12,QPSK,0.7295238095238096,0.2965686274509804
6,12,8PSK,0.7295238095238096,0.6184126984126984
6,12,GFSK,0.7295238095238096,0.7390476190476188
6,12,CPFSK,0.7295238095238096,0.7915451895043731
6,12,PAM4,0.7295238095238096,0.9206081081081081
6,14,BPSK,0.73,0.8593886462882095
6,14,QAM16,0.73,0.7829581993569132
6,14,QPSK,0.73,0.321256038647343
6,14,8PSK,0.73,0.6247619047619046
6,14,GFSK,0.73,0.7218479307025986
6,14,CPFSK,0.73,0.7861771058315336
6,14,PAM4,0.73,0.9169491525423729
6,16,BPSK,0.7330952380952381,0.8792517006802723
6,16,QAM16,0.7330952380952381,0.8019323671497584
6,16,QPSK,0.7330952380952381,0.32098765432098764
6,16,8PSK,0.7330952380952381,0.6326402016383113
6,16,GFSK,0.7330952380952381,0.7032755298651252
6,16,CPFSK,0.7330952380952381,0.7712230215827338
6,16,PAM4,0.7330952380952381,0.9178910976663786
6,18,BPSK,0.7297619047619047,0.8581314878892733
6,18,QAM16,0.7297619047619047,0.7767295597484276
6,18,QPSK,0.7297619047619047,0.3374083129584352
6,18,8PSK,0.7297619047619047,0.6316463805253042
6,18,GFSK,0.7297619047619047,0.7099903006789524
6,18,CPFSK,0.7297619047619047,0.7777777777777779
6,18,PAM4,0.7297619047619047,0.9166666666666665
7,-10,BPSK,0.14404761904761904,0.08580183861082738
7,-10,QAM16,0.14404761904761904,0.11254396248534584
7,-10,QPSK,0.14404761904761904,0.2453306410903584
7,-10,8PSK,0.14404761904761904,0.06675224646983312
7,-10,GFSK,0.14404761904761904,0.0
7,-10,CPFSK,0.14404761904761904,0.006504065040650407
7,-10,PAM4,0.14404761904761904,0.0032786885245901644
7,-8,BPSK,0.1711904761904762,0.09606986899563318
7,-8,QAM16,0.1711904761904762,0.23130841121495327
7,-8,QPSK,0.1711904761904762,0.27358745606920787
7,-8,8PSK,0.1711904761904762,0.07151664611590629
7,-8,GFSK,0.1711904761904762,0.013093289689034372
7,-8,CPFSK,0.1711904761904762,0.006289308176100629
7,-8,PAM4,0.1711904761904762,0.07476635514018691
7,-6,BPSK,0.2761904761904762,0.19354838709677422
7,-6,QAM16,0.2761904761904762,0.5556561085972851
7,-6,QPSK,0.2761904761904762,0.3076923076923077
7,-6,8PSK,0.2761904761904762,0.06540880503144654
7,-6,GFSK,0.2761904761904762,0.04166666666666667
7,-6,CPFSK,0.2761904761904762,0.018518518518518517
7,-6,PAM4,0.2761904761904762,0.4818713450292398
7,-4,BPSK,0.39404761904761904,0.3703703703703704
7,-4,QAM16,0.39404761904761904,0.671195652173913
7,-4,QPSK,0.39404761904761904,0.3495226234952262
7,-4,8PSK,0.39404761904761904,0.11778846153846152
7,-4,GFSK,0.39404761904761904,0.05937500000000001
7,-4,CPFSK,0.39404761904761904,0.0453857791225416
7,-4,PAM4,0.39404761904761904,0.7295492487479132
7,-2,BPSK,0.3942857142857143,0.4133099824868651
7,-2,QAM16,0.3942857142857143,0.5360501567398119
7,-2,QPSK,0.3942857142857143,0.27734095782701923
7,-2,8PSK,0.3942857142857143,0.18503937007874016
7,-2,GFSK,0.3942857142857143,0.17524339360222532
7,-2,CPFSK,0.3942857142857143,0.1649214659685864
7,-2,PAM4,0.3942857142857143,0.6818810511756569
7,0,BPSK,0.4688095238095238,0.5785270629991126
7,0,QAM16,0.4688095238095238,0.5116279069767441
7,0,QPSK,0.4688095238095238,0.19574468085106383
7,0,8PSK,0.4688095238095238,0.18120045300113252
7,0,GFSK,0.4688095238095238,0.4837310195227766
7,0,CPFSK,0.4688095238095238,0.41764705882352937
7,0,PAM4,0.4688095238095238,0.7814671814671814
7,2,BPSK,0.6030952380952381,0.7528991971454059
7,2,QAM16,0.6030952380952381,0.5515719801434087
7,2,QPSK,0.6030952380952381,0.4197530864197531
7,2,8PSK,0.6030952380952381,0.0634920634920635
7,2,GFSK,0.6030952380952381,0.7058823529411765
7,2,CPFSK,0.6030952380952381,0.6804293971924029
7,2,PAM4,0.6030952380952381,0.8795379537953796
7,4,BPSK,0.69,0.8038698328935796
7,4,QAM16,0.69,0.6817248459958932
7,4,QPSK,0.69,0.586857514638907
7,4,8PSK,0.69,0.07176287051482058
7,4,GFSK,0.69,0.7486338797814208
7,4,CPFSK,0.69,0.7771084337349398
7,4,PAM4,0.69,0.9048414023372285
7,6,BPSK,0.7178571428571429,0.8286445012787724
7,6,QAM16,0.7178571428571429,0.7703464947622883
7,6,QPSK,0.7178571428571429,0.6115606936416185
7,6,8PSK,0.7178571428571429,0.08450704225352113
7,6,GFSK,0.7178571428571429,0.7716535433070866
7,6,CPFSK,0.7178571428571429,0.7894327894327894
7,6,PAM4,0.7178571428571429,0.9199663016006739
7,8,BPSK,0.7192857142857143,0.8450465707027942
7,8,QAM16,0.7192857142857143,0.8006644518272426
7,8,QPSK,0.7192857142857143,0.615296803652968
7,8,8PSK,0.7192857142857143,0.06329113924050632
7,8,GFSK,0.7192857142857143,0.7601351351351352
7,8,CPFSK,0.7192857142857143,0.7729083665338645
7,8,PAM4,0.7192857142857143,0.9161073825503355
7,10,BPSK,0.7230952380952381,0.8232235701906412
7,10,QAM16,0.7230952380952381,0.8109908409658617
7,10,QPSK,0.7230952380952381,0.611542730299667
7,10,8PSK,0.7230952380952381,0.054400000000000004
7,10,GFSK,0.7230952380952381,0.7945205479452055
7,10,CPFSK,0.7230952380952381,0.7984
7,10,PAM4,0.7230952380952381,0.9066666666666666
7,12,BPSK,0.7185714285714285,0.8363324764353041
7,12,QAM16,0.7185714285714285,0.8195615514333896
7,12,QPSK,0.7185714285714285,0.6016713091922006
7,12,8PSK,0.7185714285714285,0.038523274478330656
7,12,GFSK,0.7185714285714285,0.7719594594594594
7,12,CPFSK,0.7185714285714285,0.7718174539631705
7,12,PAM4,0.7185714285714285,0.9247491638795987
7,14,BPSK,0.7188095238095238,0.8400342172797264
7,14,QAM16,0.7188095238095238,0.8173322005097706
7,14,QPSK,0.7188095238095238,0.6061946902654867
7,14,8PSK,0.7188095238095238,0.054400000000000004
7,14,GFSK,0.7188095238095238,0.7624784853700516
7,14,CPFSK,0.7188095238095238,0.7748031496062993
7,14,PAM4,0.7188095238095238,0.9201009251471826
7,16,BPSK,0.7171428571428572,0.8606965174129352
7,16,QAM16,0.7171428571428572,0.8158347676419966
7,16,QPSK,0.7171428571428572,0.6093310848791456
7,16,8PSK,0.7171428571428572,0.07547169811320754
7,16,GFSK,0.7171428571428572,0.7443419949706622
7,16,CPFSK,0.7171428571428572,0.7493956486704272
7,16,PAM4,0.7171428571428572,0.9196956889264583
7,18,BPSK,0.7123809523809523,0.8415672913117546
7,18,QAM16,0.7123809523809523,0.8098891730605285
7,18,QPSK,0.7123809523809523,0.6079734219269102
7,18,8PSK,0.7123809523809523,0.060800000000000014
7,18,GFSK,0.7123809523809523,0.7434377646062659
7,18,CPFSK,0.7123809523809523,0.7512038523274479
7,18,PAM4,0.7123809523809523,0.9171548117154812
8,-10,BPSK,0.15404761904761904,0.0711743772241993
8,-10,QAM16,0.15404761904761904,0.11735330836454434
8,-10,QPSK,0.15404761904761904,0.24795193883123975
8,-10,8PSK,0.15404761904761904,0.11529933481152993
8,-10,GFSK,0.15404761904761904,0.03308270676691729
8,-10,CPFSK,0.15404761904761904,0.08849557522123894
8,-10,PAM4,0.15404761904761904,0.04173354735152489
8,-8,BPSK,0.18642857142857142,0.08205128205128205
8,-8,QAM16,0.18642857142857142,0.24271844660194172
8,-8,QPSK,0.18642857142857142,0.27412670219064533
8,-8,8PSK,0.18642857142857142,0.11396648044692737
8,-8,GFSK,0.18642857142857142,0.0841514726507714
8,-8,CPFSK,0.18642857142857142,0.09178228388473851
8,-8,PAM4,0.18642857142857142,0.16519174041297935
8,-6,BPSK,0.315,0.20916334661354583
8,-6,QAM16,0.315,0.5915750915750916
8,-6,QPSK,0.315,0.30961115187087307
8,-6,8PSK,0.315,0.09190371991247265
8,-6,GFSK,0.315,0.2169934640522876
8,-6,CPFSK,0.315,0.12757201646090535
8,-6,PAM4,0.315,0.6170442286947141
8,-4,BPSK,0.4369047619047619,0.3369565217391305
8,-4,QAM16,0.4369047619047619,0.7177363699102831
8,-4,QPSK,0.4369047619047619,0.3516587677725118
8,-4,8PSK,0.4369047619047619,0.14046822742474915
8,-4,GFSK,0.4369047619047619,0.36959064327485375
8,-4,CPFSK,0.4369047619047619,0.16344086021505377
8,-4,PAM4,0.4369047619047619,0.7941888619854722
8,-2,BPSK,0.425,0.4539748953974896
8,-2,QAM16,0.425,0.483737975263399
8,-2,QPSK,0.425,0.25365853658536586
8,-2,8PSK,0.425,0.16777041942604856
8,-2,GFSK,0.425,0.49844236760124616
8,-2,CPFSK,0.425,0.12060301507537688
8,-2,PAM4,0.425,0.7613469985358713
8,0,BPSK,0.4057142857142857,0.5403141361256545
8,0,QAM16,0.4057142857142857,0.3570934256055363
8,0,QPSK,0.4057142857142857,0.04829545454545455
8,0,8PSK,0.4057142857142857,0.0410783055198973
8,0,GFSK,0.4057142857142857,0.5654450261780104
8,0,CPFSK,0.4057142857142857,0.25866666666666666
8,0,PAM4,0.4057142857142857,0.7754206291148501
8,2,BPSK,0.5614285714285714,0.7214953271028037
8,2,QAM16,0.5614285714285714,0.5045592705167173
8,2,QPSK,0.5614285714285714,0.27220299884659743
8,2,8PSK,0.5614285714285714,0.22805429864253396
8,2,GFSK,0.5614285714285714,0.6921606118546846
8,2,CPFSK,0.5614285714285714,0.6144029170464904
8,2,PAM4,0.5614285714285714,0.855761482675262
8,4,BPSK,0.7061904761904761,0.8224956063268892
8,4,QAM16,0.7061904761904761,0.7102154273801251
8,4,QPSK,0.7061904761904761,0.5124250214224508
8,4,8PSK,0.7061904761904761,0.45185185185185184
8,4,GFSK,0.7061904761904761,0.7415730337078651
8,4,CPFSK,0.7061904761904761,0.762338648443432
8,4,PAM4,0.7061904761904761,0.9168765743073047
8,6,BPSK,0.7433333333333333,0.8487394957983194
8,6,QAM16,0.7433333333333333,0.776604386677498
8,6,QPSK,0.7433333333333333,0.5707762557077626
8,6,8PSK,0.7433333333333333,0.5135387488328664
8,6,GFSK,0.7433333333333333,0.7675675675675675
8,6,CPFSK,0.7433333333333333,0.7951256664127951
8,6,PAM4,0.7433333333333333,0.92399658411614
8,8,BPSK,0.7514285714285714,0.87893864013267
8,8,QAM16,0.7514285714285714,0.8016597510373444
8,8,QPSK,0.7514285714285714,0.6013167520117045
8,8,8PSK,0.7514285714285714,0.4901960784313726
8,8,GFSK,0.7514285714285714,0.7564674397859054
8,8,CPFSK,0.7514285714285714,0.7901614142966947
8,8,PAM4,0.7514285714285714,0.9220338983050848
8,10,BPSK,0.7540476190476191,0.8638655462184874
8,10,QAM16,0.7540476190476191,0.8003286770747741
8,10,QPSK,0.7540476190476191,0.6090592334494773
8,10,8PSK,0.7540476190476191,0.47230929989550674
8,10,GFSK,0.7540476190476191,0.7774798927613941
8,10,CPFSK,0.7540476190476191,0.8036951501154733
8,10,PAM4,0.7540476190476191,0.9230769230769231
8,12,BPSK,0.7409523809523809,0.8643639427127211
8,12,QAM16,0.7409523809523809,0.8115702479338843
8,12,QPSK,0.7409523809523809,0.5674157303370787
8,12,8PSK,0.7409523809523809,0.44102564102564107
8,12,GFSK,0.7409523809523809,0.7582515611061553
8,12,CPFSK,0.7409523809523809,0.7929176289453426
8,12,PAM4,0.7409523809523809,0.927364864864865
8,14,BPSK,0.7433333333333333,0.8657718120805369
8,14,QAM16,0.7433333333333333,0.8076602830974188
8,14,QPSK,0.7433333333333333,0.592032967032967
8,14,8PSK,0.7433333333333333,0.4666666666666667
8,14,GFSK,0.7433333333333333,0.7403314917127072
8,14,CPFSK,0.7433333333333333,0.782934131736527
8,14,PAM4,0.7433333333333333,0.9255774165953806
8,16,BPSK,0.7528571428571429,0.888152444076222
8,16,QAM16,0.7528571428571429,0.8197820620284995
8,16,QPSK,0.7528571428571429,0.6056737588652481
8,16,8PSK,0.7528571428571429,0.5025025025025025
8,16,GFSK,0.7528571428571429,0.7398005439709882
8,16,CPFSK,0.7528571428571429,0.7736563209689629
8,16,PAM4,0.7528571428571429,0.9254498714652956
8,18,BPSK,0.7416666666666667,0.8646864686468646
8,18,QAM16,0.7416666666666667,0.8080469404861693
8,18,QPSK,0.7416666666666667,0.5970567624386826
8,18,8PSK,0.7416666666666667,0.4570837642192348
8,18,GFSK,0.7416666666666667,0.7327823691460055
8,18,CPFSK,0.7416666666666667,0.7740963855421688
8,18,PAM4,0.7416666666666667,0.927364864864865
9,-10,BPSK,0.155,0.17606602475928473
9,-10,QAM16,0.155,0.13262032085561498
9,-10,QPSK,0.155,0.0
9,-10,8PSK,0.155,0.24624624624624625
9,-10,GFSK,0.155,0.05428571428571429
9,-10,CPFSK,0.155,0.11296296296296296
9,-10,PAM4,0.155,0.03785488958990536
9,-8,BPSK,0.18595238095238095,0.16918429003021151
9,-8,QAM16,0.18595238095238095,0.24654622741764082
9,-8,QPSK,0.18595238095238095,0.0
9,-8,8PSK,0.18595238095238095,0.2603198214949795
9,-8,GFSK,0.18595238095238095,0.129366106080207
